Pais;Data;PIB;Consumo;Investimento;Gastos_Governo;Exportacoes;Importacoes;Inflacao;Desemprego;Taxa_Juros;Divida_Publica;Producao_Industrial;Setor_Agricola;Setor_Servicos;Balanca_Comercial;Crescimento_PIB
Índia;22/11/2024;31989.22;18769.18;3440.28;5172.53;6510.32;7880.66;0.24;12.33;3.67;10511.87;7184.15;3587.9;14260.98;-1370.35;1.55
Índia;23/11/2024;55363.72;31744.64;6785.41;12616.82;7295.41;13448.79;0.24;12.78;5.17;53437.48;12218.34;3921.58;24340.57;-6153.38;-0.6
Índia;24/11/2024;57182.4;37140.99;7470.33;10668.17;14119.53;12783.66;0.42;11.89;5.69;68215.74;17359.41;7078.84;32512.47;1335.86;-0.57
Índia;25/11/2024;45033.63;25826.56;6716.72;7442.83;7762.99;9134.96;0.25;8.78;1.37;18134.31;11487.89;5525.35;22752.11;-1371.98;0.89
Índia;26/11/2024;65433.64;39051.77;9143.23;9972.75;17606.77;15890.15;0.53;8.36;7.65;20386.67;14445.89;5087.77;27272.54;1716.62;-0.86
Índia;27/11/2024;32639.77;22448.15;3866.71;6831.19;6780.89;4665.02;0.65;6.91;4.58;20976.95;10986.65;4669.02;15497.62;2115.88;-0.26
Índia;28/11/2024;41203.32;24564.59;6360.84;10247.02;7276.43;6653.45;0.07;10.96;1.91;35114.41;9736.25;5951.83;17145.44;622.97;1.79
Índia;29/11/2024;61252.73;37373.33;11865.46;12208.55;6677.12;7943.18;0.35;14.25;7.59;51542.37;16289.92;5799.76;32495.97;-1266.06;1.16
Índia;30/11/2024;64296.1;38892.01;9739.68;13813.53;16642.31;12187.55;0.92;13.52;7.7;46036.95;18769.42;6472.32;25798.11;4454.76;0.99
Índia;01/12/2024;48917.07;33416.21;7430.03;8171.66;9386.94;4914.0;0.74;11.02;6.52;33781.07;12659.86;3779.63;28529.76;4472.94;0.11
Índia;02/12/2024;32708.32;20676.93;6481.95;6803.07;5935.59;6245.56;0.03;13.85;1.68;25715.71;8404.43;4417.88;19381.93;-309.98;-0.81
Índia;03/12/2024;72155.4;39062.36;13343.95;14099.63;16343.24;11231.9;0.53;6.2;5.9;49762.78;21805.97;7995.77;30791.76;5111.34;-0.43
Índia;04/12/2024;49593.82;27503.87;5367.49;10802.05;12060.75;9886.24;0.23;10.54;3.8;15335.92;17116.35;6039.31;22204.49;2174.5;-0.07
Índia;05/12/2024;48634.87;33053.31;6103.44;7744.32;13044.88;9952.83;0.54;9.65;6.88;54457.36;15727.19;3566.17;25714.93;3092.05;1.01
Índia;06/12/2024;52840.26;36229.8;8359.94;10926.73;14159.36;13148.74;0.94;10.28;9.97;50245.6;16120.91;3158.13;24275.55;1010.62;0.75
Índia;07/12/2024;44016.78;28150.13;5289.03;10163.45;12110.38;10025.29;0.54;7.08;8.42;42602.6;9053.22;4406.79;24852.42;2085.09;0.71
Índia;08/12/2024;55496.76;30557.38;5612.72;8712.74;9765.73;9419.0;0.76;9.5;7.79;24131.77;14015.5;5646.69;22372.28;346.72;1.88
Índia;09/12/2024;36568.79;25032.82;6085.36;6265.81;4665.33;8528.72;0.29;7.52;3.96;17985.86;11288.29;3931.25;21127.61;-3863.39;-0.34
Índia;10/12/2024;49294.3;29303.25;9768.3;10332.89;8974.41;7038.37;0.58;9.56;5.08;56658.8;13587.02;3588.82;21255.22;1936.03;1.73
Índia;11/12/2024;28697.05;20075.49;4569.51;6391.21;5283.08;6579.39;0.35;3.23;0.38;29931.81;7550.9;4211.95;13875.77;-1296.31;1.84
Índia;12/12/2024;67782.48;37866.32;10498.72;12374.13;15954.88;9094.46;0.36;10.61;3.04;37364.21;17423.92;7602.93;31629.66;6860.42;0.3
Índia;13/12/2024;47637.41;24018.39;8098.34;11012.7;12643.87;8690.62;0.42;5.23;6.56;39016.36;12598.84;5310.12;28146.76;3953.25;-0.59
Índia;14/12/2024;50744.43;33816.09;10117.12;12323.14;9125.75;8559.33;0.61;10.66;2.28;58510.07;16450.94;3198.28;30358.57;566.42;1.99
Índia;15/12/2024;54924.6;31354.74;10151.59;9670.37;7251.84;12531.79;0.56;3.74;8.33;35434.08;12376.47;5641.61;27134.62;-5279.95;1.41
Índia;16/12/2024;70852.0;40441.36;7861.45;10935.45;11628.06;14190.6;0.01;5.99;1.51;50742.39;22101.65;7458.59;36959.95;-2562.54;1.84
Índia;17/12/2024;47301.79;27976.76;8580.85;8721.74;10599.1;10181.37;0.83;5.66;2.55;30238.37;11235.41;4919.32;26555.45;417.73;-0.54
Índia;18/12/2024;65640.91;42057.51;8131.45;14181.12;19254.23;12730.36;0.33;9.18;3.38;51107.54;21406.64;4160.79;31677.7;6523.87;0.9
Índia;19/12/2024;43607.13;25859.7;7768.95;7244.9;11988.33;10759.68;0.36;4.37;9.88;26852.05;11940.7;3238.66;17926.57;1228.65;-0.62
Índia;20/12/2024;46381.46;26152.76;5304.71;9206.55;13052.89;11548.43;0.9;3.79;1.58;19824.76;10400.32;2895.84;19446.42;1504.46;0.05
Índia;21/12/2024;63499.23;33755.5;7269.01;12855.22;8930.17;6408.26;0.7;6.94;7.37;70088.73;21513.06;4303.6;33941.93;2521.91;-0.78
Índia;22/12/2024;25968.14;14039.24;4609.35;6266.88;3937.25;3567.92;0.2;11.24;0.56;9280.92;5871.71;2715.66;11699.61;369.33;1.96
Índia;23/12/2024;37928.83;21962.26;5576.06;5937.24;9144.8;8279.4;0.33;11.71;2.28;38621.22;10670.69;3403.07;20634.92;865.39;0.84
Índia;24/12/2024;35367.56;23692.39;5064.12;6880.84;4960.12;8477.82;0.55;8.55;9.77;22259.92;7241.68;2579.59;19427.36;-3517.7;-0.53
Índia;25/12/2024;51640.59;27429.94;7517.58;10084.38;9913.78;6863.23;0.17;12.23;6.04;30418.42;11854.78;7114.17;22066.51;3050.54;0.75
Índia;26/12/2024;60320.94;30845.85;7888.39;14875.54;12895.14;9811.92;0.32;4.79;1.87;60403.53;14274.29;4342.25;27978.46;3083.22;1.27
Índia;27/12/2024;53187.97;31065.36;5470.05;10706.97;8277.06;8974.17;0.88;5.36;3.39;61204.06;16807.06;4118.27;22406.42;-697.11;1.8
Índia;28/12/2024;46256.88;26198.16;5162.33;7404.86;7238.13;7180.6;0.97;9.44;9.09;19225.97;10906.19;3066.0;21972.73;57.53;1.75
Índia;29/12/2024;40189.09;22457.8;6412.47;9707.88;8059.12;7200.08;0.55;6.36;4.18;42709.0;10447.6;3692.92;17008.07;859.04;0.39
Índia;30/12/2024;47903.43;33335.68;9125.32;10161.81;11619.62;6497.64;0.14;9.61;8.98;50255.87;13814.07;7112.21;21537.49;5121.99;1.3
Índia;31/12/2024;46245.5;25746.4;9130.93;8160.43;8005.65;7929.25;0.32;6.31;4.7;47854.75;14616.21;4367.09;21392.8;76.39;-0.61
Reino Unido;01/01/2024;50301.39;34042.87;8734.3;9253.59;9345.48;7298.13;0.54;13.68;6.71;35839.0;16551.67;2519.59;22882.13;2047.36;0.31
Reino Unido;02/01/2024;49474.85;30600.22;9873.18;10585.31;8722.82;10326.94;0.98;10.34;3.52;45217.23;13339.21;5124.43;29243.21;-1604.12;0.31
Reino Unido;03/01/2024;60332.36;37024.11;8430.45;10876.4;12370.44;7512.52;0.27;13.21;9.09;39455.67;19615.47;3639.21;26742.61;4857.93;0.79
Reino Unido;04/01/2024;35715.86;22700.32;4470.78;8713.72;8025.05;8508.22;0.11;10.0;3.42;38570.84;7214.83;4525.64;15458.3;-483.17;1.67
Reino Unido;05/01/2024;37191.31;24679.19;5590.43;5807.54;3962.56;5133.92;0.71;8.21;5.26;15714.27;11456.38;3203.13;17367.21;-1171.37;0.75
Reino Unido;06/01/2024;48528.83;31694.04;4970.09;7517.05;5784.9;11011.85;0.86;10.66;0.46;47356.39;16022.08;6868.54;27200.03;-5226.95;0.35
Reino Unido;07/01/2024;47778.66;28417.39;7234.89;7556.28;12562.27;4798.63;0.03;3.32;9.0;57138.2;11685.89;2988.62;19292.39;7763.64;1.71
Reino Unido;08/01/2024;18501.67;10574.4;2760.96;3469.5;5206.7;4160.63;0.9;8.16;2.17;15575.7;4286.39;1526.79;10897.87;1046.07;1.61
Reino Unido;09/01/2024;31432.13;19354.94;5541.39;5325.38;8844.34;4027.43;0.61;9.6;3.29;25311.05;10435.81;2610.3;18137.91;4816.91;-0.81
Reino Unido;10/01/2024;43491.02;26388.27;5623.11;10569.87;4759.21;4471.23;0.81;11.88;1.55;49921.42;14398.83;3231.11;23349.65;287.99;0.29
Reino Unido;11/01/2024;64116.35;40146.88;7014.99;13503.93;8789.57;10698.87;0.39;4.0;0.99;64690.12;18363.46;9448.85;37846.72;-1909.3;-0.43
Reino Unido;12/01/2024;52946.36;35532.51;7021.1;8853.28;10078.26;7559.56;0.51;10.77;3.03;41813.4;15558.63;5909.52;30968.32;2518.7;0.95
Reino Unido;13/01/2024;43312.47;25873.09;6826.22;8906.25;9096.91;6769.83;0.96;10.36;2.22;13243.19;12366.85;5398.27;18273.43;2327.08;0.4
Reino Unido;14/01/2024;47238.77;32803.53;7058.89;11117.85;6052.54;7926.73;0.35;3.34;5.21;31123.93;13781.91;4943.48;23179.77;-1874.19;-0.7
Reino Unido;15/01/2024;54537.43;30260.12;7553.24;12769.78;11126.11;5470.44;0.54;13.46;6.9;53526.25;11220.53;3704.06;28197.69;5655.67;-0.54
Reino Unido;16/01/2024;49447.96;32179.45;6066.82;8989.73;5356.75;8106.4;0.26;3.4;1.34;32297.8;12428.35;6729.3;22773.74;-2749.64;0.25
Reino Unido;17/01/2024;66822.16;45476.07;11190.18;15625.62;9182.98;15096.32;0.7;6.54;8.95;60041.26;18052.99;8048.3;26818.89;-5913.34;-0.03
Reino Unido;18/01/2024;34455.82;22580.28;6405.38;7925.48;8484.44;6017.28;0.19;4.33;9.24;16873.59;8158.85;4209.68;18991.13;2467.16;0.22
Reino Unido;19/01/2024;49705.79;32932.31;9354.47;10687.82;11776.06;5147.92;0.21;11.96;5.31;41169.96;15983.3;5812.98;24056.59;6628.14;1.92
Reino Unido;20/01/2024;41956.36;23006.87;5621.86;9094.48;6142.7;6590.33;0.69;7.06;0.57;33732.57;13238.02;5214.55;21994.28;-447.63;1.3
Reino Unido;21/01/2024;56404.13;28765.3;9814.62;8746.63;14343.35;13127.48;0.83;7.18;9.75;43237.79;14489.41;6104.7;26001.55;1215.88;-0.47
Reino Unido;22/01/2024;41769.61;22249.35;4884.78;7219.02;11582.35;6712.66;0.0;6.65;9.96;40206.49;11510.7;2620.45;20513.69;4869.69;0.92
Reino Unido;23/01/2024;49838.91;30382.78;7813.27;12214.47;8361.77;11417.21;0.43;11.89;4.83;39813.95;12428.43;4558.5;25172.08;-3055.45;0.81
Reino Unido;24/01/2024;58415.36;33533.99;10714.43;12962.74;11116.81;12281.16;0.01;10.12;5.25;44574.83;16971.43;7608.25;23904.39;-1164.35;-0.55
Reino Unido;25/01/2024;49443.55;30425.55;9839.78;10518.0;6636.2;10915.03;0.55;14.94;7.55;59101.52;16495.22;3372.75;27174.86;-4278.83;0.49
Reino Unido;26/01/2024;52100.29;27402.37;8168.43;8303.15;13150.24;8033.16;0.81;11.19;8.78;24345.84;15461.56;7105.83;23213.99;5117.09;1.35
Reino Unido;27/01/2024;58577.9;35328.59;9759.97;10951.92;15533.31;6939.99;0.19;4.08;9.5;42156.14;15911.16;4694.96;28934.0;8593.32;-0.29
Reino Unido;28/01/2024;44150.55;30478.41;5578.22;10708.48;8725.33;7310.3;0.8;8.94;2.67;30535.37;11741.67;3510.7;21372.34;1415.02;-0.64
Reino Unido;29/01/2024;51706.9;27851.29;9252.51;9133.35;11336.89;12262.95;0.77;4.46;5.46;48444.45;11908.25;3105.22;22213.53;-926.06;1.89
Reino Unido;30/01/2024;55367.15;37041.17;10286.89;9668.42;11718.33;9586.03;0.83;8.06;5.38;45565.99;14157.53;2956.26;27630.81;2132.3;0.48
Reino Unido;31/01/2024;49826.11;30006.71;5652.59;8191.39;14315.33;6405.51;0.31;6.57;6.58;43735.73;16786.84;4498.21;27704.02;7909.81;0.13
Reino Unido;01/02/2024;44179.03;24210.5;8355.48;8763.63;7868.38;10419.38;0.94;8.42;0.2;14544.45;12871.78;5973.1;25405.05;-2551.0;1.7
Reino Unido;02/02/2024;52881.4;35342.16;9731.16;9663.91;9452.02;7803.08;0.15;6.98;9.07;62081.3;11769.93;6144.93;31379.36;1648.95;-0.38
Reino Unido;03/02/2024;52380.32;34990.51;6791.02;10006.39;14836.74;5694.61;0.45;9.07;9.01;42763.46;17901.64;4284.08;26123.66;9142.13;-0.93
Reino Unido;04/02/2024;48383.37;25790.3;6869.81;8825.16;14048.7;10435.0;0.21;9.48;6.7;39742.01;16329.62;2965.82;19744.65;3613.7;0.84
Reino Unido;05/02/2024;56948.13;36962.96;10304.59;9744.55;7860.22;12858.11;0.34;10.92;1.51;58138.1;19597.7;8380.77;28690.61;-4997.89;-0.28
Reino Unido;06/02/2024;45863.85;28634.02;6585.49;9069.14;8936.91;10044.96;0.83;3.17;9.18;29792.42;10829.49;6861.31;19469.46;-1108.05;-0.04
Reino Unido;07/02/2024;44160.3;30091.71;6516.43;10712.44;6549.1;7114.79;0.05;8.45;0.0;25842.3;13569.0;5405.87;21442.36;-565.69;-0.96
Reino Unido;08/02/2024;46289.04;23296.87;5633.47;9367.06;5792.81;10643.83;0.06;12.31;4.46;39418.01;12614.66;4296.52;24814.03;-4851.01;-0.32
Reino Unido;09/02/2024;44691.02;26696.35;8077.31;7397.0;5297.95;8515.52;0.96;8.15;8.15;32321.06;10511.24;4402.37;21826.1;-3217.57;-0.24
Reino Unido;10/02/2024;38103.68;25600.27;4981.99;9240.72;3913.2;4544.22;0.03;12.21;1.25;31118.15;12066.77;3769.83;15987.8;-631.02;1.51
Reino Unido;11/02/2024;33808.17;18298.49;3700.06;7666.12;3569.49;6513.75;0.42;8.21;8.04;11563.29;10522.7;4075.53;19536.55;-2944.26;0.73
Reino Unido;12/02/2024;67152.47;34144.42;8382.28;15248.89;9809.98;10554.25;0.75;8.17;7.71;36477.42;23080.97;3987.57;36953.43;-744.27;-0.78
Reino Unido;13/02/2024;45483.4;30429.49;5169.19;9489.96;7582.69;8674.1;0.05;13.58;7.14;27795.16;12306.91;5122.39;23813.33;-1091.41;0.92
Reino Unido;14/02/2024;54077.68;32011.02;9735.25;13132.77;6524.71;8295.84;0.53;4.62;2.59;18617.32;16342.33;5388.26;21969.23;-1771.13;-0.09
Reino Unido;15/02/2024;45200.6;26289.85;6068.5;6862.62;7121.05;5070.27;0.01;7.24;3.86;50761.52;9909.98;5425.92;20462.86;2050.78;0.49
Reino Unido;16/02/2024;43719.03;28527.61;4452.59;7996.96;7347.31;4993.22;0.01;11.63;8.83;25350.94;13026.26;6536.62;18923.69;2354.1;-0.17
Reino Unido;17/02/2024;22779.5;15116.74;2285.41;4767.02;4455.79;4740.6;0.53;9.19;7.1;18109.29;7925.52;2728.94;12787.74;-284.81;0.27
Reino Unido;18/02/2024;49361.74;28097.97;9572.89;9265.53;8545.56;9055.68;0.85;6.96;8.3;22048.64;11150.2;4693.97;22344.14;-510.12;0.45
Reino Unido;19/02/2024;55669.96;27973.87;7107.54;13625.46;15356.76;5806.76;0.8;8.33;8.17;30734.82;15728.48;8273.24;25906.87;9549.99;1.65
Reino Unido;20/02/2024;44760.26;24958.56;6820.75;10868.13;8026.25;11108.78;0.4;10.07;9.65;37662.58;11549.72;4590.3;22771.88;-3082.53;-0.68
Reino Unido;21/02/2024;46388.0;26948.16;7080.44;10573.03;4694.84;10302.02;0.27;11.58;7.72;49805.27;15900.83;6494.38;24429.66;-5607.19;1.18
Reino Unido;22/02/2024;51673.38;33779.87;7507.97;11988.04;12854.27;8963.92;0.51;10.69;3.33;41361.88;17310.07;4190.94;27794.18;3890.35;-0.88
Reino Unido;23/02/2024;68919.31;36226.63;12991.32;16563.52;14731.65;13063.25;0.41;10.16;8.76;30263.67;18958.52;9484.09;28546.16;1668.4;-0.4
Reino Unido;24/02/2024;73878.78;47387.97;8754.32;15498.67;12461.56;10894.11;0.06;4.49;7.99;52536.36;23076.7;9734.29;41274.21;1567.45;1.94
Reino Unido;25/02/2024;52613.36;29034.86;5644.24;10641.85;15398.03;6857.24;0.54;7.92;6.24;36439.04;18323.85;6730.87;29179.07;8540.8;0.1
Reino Unido;26/02/2024;51299.63;34445.47;9142.57;11132.76;7604.18;9544.71;0.89;10.49;8.32;40028.0;16745.94;5558.62;29253.6;-1940.53;0.42
Reino Unido;27/02/2024;65829.9;41689.91;6960.56;12756.66;8418.07;8856.75;0.54;9.49;7.99;47894.39;22490.63;5496.51;32375.44;-438.68;1.31
Reino Unido;28/02/2024;40001.22;24152.67;4303.26;6597.49;4836.77;4570.29;0.15;13.69;6.88;36318.9;13375.73;4791.36;20871.67;266.48;1.24
Reino Unido;29/02/2024;54714.47;34993.75;8758.89;8796.16;6239.56;6824.68;0.62;9.26;5.47;35402.45;17696.73;6796.44;22448.9;-585.13;-0.4
Reino Unido;01/03/2024;36417.18;19236.6;3676.42;9042.22;5326.62;5949.33;0.63;5.95;8.14;30345.19;11024.14;2380.51;19829.95;-622.71;-0.84
Reino Unido;02/03/2024;52011.96;29344.59;7440.57;8296.56;11018.47;7861.13;0.14;6.43;5.8;26150.8;14071.35;6191.59;27164.18;3157.34;1.29
Reino Unido;03/03/2024;48416.26;29240.37;6123.27;11774.98;13575.2;10770.79;0.15;12.27;9.28;54169.48;16256.17;5683.8;21789.43;2804.41;0.76
Reino Unido;04/03/2024;69469.82;38678.32;12510.12;11616.52;9953.59;9709.37;0.59;10.06;5.49;29925.35;18723.18;9923.55;40823.68;244.22;0.44
Reino Unido;05/03/2024;55466.36;31002.12;10593.58;8979.66;9055.33;10896.24;0.09;7.7;3.94;42159.86;11123.58;6385.7;26727.58;-1840.91;-0.27
Reino Unido;06/03/2024;45510.03;24632.36;8078.18;8129.49;10715.76;4618.06;0.97;3.96;4.05;40998.31;13363.52;6337.29;27030.38;6097.7;1.16
Reino Unido;07/03/2024;42376.34;24922.64;5030.03;7965.18;5435.74;9229.71;0.51;4.33;5.21;25275.87;11662.12;3207.29;23361.06;-3793.97;-0.98
Reino Unido;08/03/2024;52634.07;27793.13;8270.63;11307.31;5701.35;10523.88;0.2;4.77;0.2;39083.85;16466.74;5765.91;30167.46;-4822.53;0.6
Reino Unido;09/03/2024;36765.85;19807.34;5584.08;8796.38;6492.02;6400.93;0.42;11.86;0.99;34857.49;11684.35;4467.64;19684.85;91.09;0.17
Reino Unido;10/03/2024;53565.3;31963.31;6491.27;11742.7;7596.1;9839.69;0.75;5.21;2.71;37236.17;15912.79;4409.66;23331.19;-2243.59;-0.53
Reino Unido;11/03/2024;43890.73;22761.25;8568.12;10968.17;12036.86;9836.51;0.43;7.04;4.33;13913.17;9829.86;4592.85;25694.72;2200.35;1.78
Reino Unido;12/03/2024;34804.88;22375.34;5168.17;6152.14;6362.53;8622.51;0.86;8.81;8.54;33857.04;9067.74;3459.9;17148.6;-2259.99;-0.96
Reino Unido;13/03/2024;48061.16;32536.61;7625.12;9151.19;5763.94;5099.22;0.26;7.75;5.99;29646.06;13081.35;5670.8;19644.7;664.72;0.57
Reino Unido;14/03/2024;49249.06;27429.63;8776.34;8977.71;6597.46;10756.63;0.77;8.57;1.84;35738.28;13113.95;3186.87;23274.43;-4159.18;1.44
Reino Unido;15/03/2024;39055.31;26436.81;6811.3;7979.75;5994.28;4472.32;0.74;10.53;8.2;35938.32;8716.38;3719.84;18059.83;1521.96;1.6
Reino Unido;16/03/2024;50089.42;27786.45;7490.04;10260.06;11273.73;9781.84;0.65;7.26;5.06;17661.01;13980.96;5620.4;27492.86;1491.89;-0.56
Reino Unido;17/03/2024;34707.26;20156.68;5118.71;5653.59;5136.68;3799.64;0.97;5.29;6.34;14020.39;10569.85;4772.22;17181.99;1337.04;1.06
Reino Unido;18/03/2024;60620.9;38320.41;10025.33;9735.05;15964.06;11391.08;0.23;8.28;7.25;53239.07;13511.99;6673.34;30414.17;4572.98;0.96
Reino Unido;19/03/2024;43402.67;25251.01;6920.0;9905.07;9695.36;4436.34;0.99;3.34;8.68;48398.46;10078.52;5534.9;21499.7;5259.02;0.25
Reino Unido;20/03/2024;60974.42;32277.67;8903.98;13033.5;12171.78;8145.6;0.49;13.48;8.18;28816.72;16670.24;6730.48;30877.85;4026.19;0.98
Reino Unido;21/03/2024;41352.97;22677.36;5964.05;6649.7;10316.56;8946.08;0.94;13.79;1.27;32723.88;12646.94;5492.84;19006.45;1370.48;1.96
Reino Unido;22/03/2024;66629.27;40035.26;9743.17;12805.88;9034.97;12240.67;0.12;13.12;0.48;71111.73;21429.62;5334.97;27126.81;-3205.7;1.65
Reino Unido;23/03/2024;55164.22;28189.28;8322.84;13427.3;6695.01;9736.2;0.8;10.93;3.94;60835.05;15394.24;7551.28;28813.68;-3041.19;-0.06
Reino Unido;24/03/2024;61668.91;41919.0;11591.65;11141.8;8835.24;15221.02;0.47;14.97;2.54;24125.57;12404.61;5008.72;31880.6;-6385.79;-0.25
Reino Unido;25/03/2024;43605.01;30266.18;5875.18;10784.87;9022.79;7410.29;0.09;4.02;5.14;25576.4;9939.08;2770.46;22314.07;1612.5;-0.1
Reino Unido;26/03/2024;51092.06;33780.88;5568.51;7705.45;14734.75;5241.46;0.86;13.56;9.47;38079.41;14998.8;4425.98;30366.53;9493.29;1.2
Reino Unido;27/03/2024;41177.0;23068.76;6412.79;6511.35;7567.8;7403.57;0.75;9.86;3.9;13388.61;12610.95;5220.56;23505.62;164.24;-0.41
Reino Unido;28/03/2024;63278.75;38028.62;9241.24;14306.08;12693.49;13900.84;0.08;3.64;2.67;45995.81;19786.36;5476.84;34690.95;-1207.35;1.49
Reino Unido;29/03/2024;55917.27;29661.18;7244.91;13965.67;7456.71;13235.48;0.92;10.67;0.49;42409.05;11764.04;4649.71;22560.36;-5778.77;-0.86
Reino Unido;30/03/2024;50033.12;31993.23;9917.8;11420.43;8966.14;7535.26;0.99;5.78;0.39;26771.15;12570.9;4943.28;26996.25;1430.88;0.97
Reino Unido;31/03/2024;58517.33;36053.96;6881.14;10889.9;13720.96;10462.12;0.58;6.58;2.88;41273.42;12000.93;5458.02;29152.81;3258.84;-0.82
Reino Unido;01/04/2024;52821.38;26756.95;5329.93;9834.15;10546.05;6651.23;0.9;10.0;5.98;18973.29;11200.82;5307.03;29184.0;3894.81;1.52
Reino Unido;02/04/2024;73176.06;45580.23;9589.06;18114.04;21598.72;14175.8;0.38;13.2;1.75;61702.79;23297.39;3688.7;35589.25;7422.92;-0.21
Reino Unido;03/04/2024;60674.78;40024.37;11671.36;10152.39;8248.19;14821.8;0.51;4.17;0.76;70860.61;16066.4;8750.25;31270.28;-6573.61;1.17
Reino Unido;04/04/2024;46961.04;30864.34;5486.29;10408.16;5405.67;8748.75;0.75;3.23;3.88;38956.53;15015.54;3559.8;26450.6;-3343.09;0.94
Reino Unido;05/04/2024;48447.34;27583.59;6296.01;10668.19;11860.64;9474.27;0.44;3.26;5.74;41227.21;11435.25;3406.88;27753.4;2386.38;-0.46
Reino Unido;06/04/2024;55296.56;31177.54;7969.03;11225.74;15826.07;7690.78;0.04;4.39;0.52;54120.12;19195.6;3208.4;25265.41;8135.28;1.56
Reino Unido;07/04/2024;37486.77;25472.14;4559.46;9067.81;8081.37;9343.79;0.02;12.43;0.55;36024.27;12805.35;3099.26;17535.43;-1262.41;-0.28
Reino Unido;08/04/2024;39822.75;24466.02;6723.75;8433.68;4770.2;7758.33;0.19;9.42;5.88;27582.82;10459.88;3684.82;17800.13;-2988.14;1.41
Reino Unido;09/04/2024;24285.51;14501.94;3655.38;4091.19;4738.19;4021.37;0.41;8.35;2.46;24659.94;5568.33;2524.0;11280.36;716.82;1.16
Reino Unido;10/04/2024;61116.98;41380.28;10883.52;11182.2;10922.94;14063.51;0.82;14.05;8.39;25449.18;15250.97;4843.82;29079.26;-3140.57;-0.12
Reino Unido;11/04/2024;60717.53;39889.59;10326.87;10314.87;8255.5;8057.13;0.31;11.19;3.69;41396.75;12526.54;5951.05;29649.42;198.36;1.05
Reino Unido;12/04/2024;56496.29;36358.65;9165.98;10497.41;6312.76;7655.64;0.93;13.55;1.97;33285.59;11383.03;4579.01;31644.61;-1342.88;0.71
Reino Unido;13/04/2024;41293.5;27822.67;8099.68;7107.47;8710.62;8806.78;0.62;6.12;9.77;37450.41;8321.61;4196.39;17887.77;-96.16;1.17
Reino Unido;14/04/2024;48097.58;27064.52;9097.55;11416.48;12729.89;10193.81;0.95;5.29;8.2;43581.42;14680.02;4457.99;25513.12;2536.08;-0.29
Reino Unido;15/04/2024;44807.22;27155.14;8830.13;9789.25;10533.74;6062.35;0.84;14.08;1.08;31687.43;13436.67;6199.13;22734.3;4471.38;0.26
Reino Unido;16/04/2024;50609.68;28638.09;10087.17;10618.43;7233.07;12596.33;0.59;12.23;9.69;49367.23;17283.52;4362.72;20765.62;-5363.26;1.89
Reino Unido;17/04/2024;44536.23;27146.91;7888.76;9136.2;11232.44;4852.04;0.07;14.04;4.36;25420.81;15018.75;6675.25;23285.46;6380.4;0.68
Reino Unido;18/04/2024;61657.81;39947.65;10780.09;14212.1;8784.55;11302.73;0.11;4.09;8.18;63553.18;14018.38;6570.03;25143.9;-2518.18;0.11
Reino Unido;19/04/2024;55060.12;29151.41;7556.63;11452.29;14367.14;9745.08;0.93;4.21;5.39;61469.74;12947.52;6997.59;24833.96;4622.06;1.93
Reino Unido;20/04/2024;57342.8;38684.33;9104.23;10277.26;9381.75;10798.69;0.53;13.9;5.42;43562.2;15325.26;3605.06;24320.09;-1416.94;1.0
Reino Unido;21/04/2024;62307.95;36871.15;9634.24;15122.64;15987.83;9778.03;0.78;14.68;1.63;68982.75;15772.55;7700.13;33390.28;6209.8;1.12
Reino Unido;22/04/2024;52760.98;28392.81;8805.42;9700.28;15346.65;7755.42;0.24;3.19;8.62;59327.51;11087.49;4825.63;25521.44;7591.24;1.4
Reino Unido;23/04/2024;58293.15;33153.64;7831.04;10677.69;10833.29;11448.74;0.97;9.34;3.89;18410.55;13059.52;8441.31;26345.39;-615.44;-0.39
Reino Unido;24/04/2024;53230.93;30820.18;8431.39;13169.4;6117.05;6398.77;0.57;4.97;6.63;54975.51;16456.97;4350.94;30215.76;-281.72;0.53
Reino Unido;25/04/2024;37978.43;24937.42;7450.91;7463.48;7330.3;5217.49;0.12;11.82;7.48;28289.15;11906.9;2824.4;15217.72;2112.81;-0.9
Reino Unido;26/04/2024;43747.91;29131.46;7497.17;10392.81;10400.45;4781.16;0.32;7.28;5.8;51032.42;13801.65;3290.4;18352.12;5619.29;1.69
Reino Unido;27/04/2024;50813.29;31288.25;5819.44;11872.06;11508.98;11861.97;0.76;9.25;5.64;39175.15;10579.32;7290.23;30362.19;-352.99;-0.09
Reino Unido;28/04/2024;30463.87;21128.64;3630.68;5766.89;7512.41;6688.22;0.1;5.65;1.32;22848.47;8526.19;3769.08;17508.12;824.19;-0.59
Reino Unido;29/04/2024;62945.38;38146.71;9319.64;15078.62;12941.37;8470.35;0.93;14.17;1.26;67204.11;20492.58;6857.57;31131.22;4471.01;-0.45
Reino Unido;30/04/2024;43191.24;22292.49;7394.12;6693.39;5148.54;5389.16;0.69;4.39;1.78;49374.19;10477.37;5157.23;25335.09;-240.62;-0.88
Reino Unido;01/05/2024;41673.78;24725.38;6397.58;9421.46;12203.15;4422.63;0.38;8.17;9.67;41011.75;14181.4;2648.01;16875.52;7780.53;1.91
Reino Unido;02/05/2024;61968.98;32931.69;9626.07;15127.31;14906.41;10395.95;0.92;4.51;4.69;50538.75;12520.7;3210.1;32449.67;4510.46;0.96
